"lng","lat","name","type","area_km2"
-2.52981903749217,51.4492251379803,"Dundridge Park Playing Field","Playing Field",0.1039586778393
-2.53702043319338,51.4711233851646,"Ridgeway Playing Fields","Playing Field",0.122188188605427
-2.52921373068871,51.4405305437696,"Eastwood Farm Open Space","Public Park Or Garden",0.416022992218116
-2.53460198346519,51.445439725158,"Conham River Park","Public Park Or Garden",0.104857983090664
-2.53993188426287,51.4860446294131,"Snuff Mills Park","Public Park Or Garden",0.107392806242581
-2.52788921096681,51.4886646774872,"Oldbury Court Estate","Public Park Or Garden",0.541780984688147
-2.54155489836926,51.4172278347844,"Stockwood Open Space","Public Park Or Garden",0.437986466031958
-2.53644149742948,51.4215549419573,NA,"Playing Field",0.147669284422128
-2.40152042507793,51.0474782041477,NA,"Other Sports Facility",0.145806719588121
-2.51097555956827,50.9393061359683,"The Terrace Playing Fields","Other Sports Facility",0.181038647473451
-2.44226706014666,51.1112660126932,NA,"Playing Field",0.126015955391069
-2.52482790723193,50.9398712104664,"Sherborne School Playing Fields","Other Sports Facility",0.220684210250331
-2.60057143380067,50.8501454850865,"Melbury Park","Public Park Or Garden",0.817309923377426
-2.63759378874187,50.9526992462951,"Yeovil Recreation Centre","Other Sports Facility",0.171978482654376
-2.62412236112342,50.926393881906,"Barwick Park","Public Park Or Garden",0.219511011245442
-2.63336134129107,50.9342330066653,"Yeovil Country Park","Public Park Or Garden",0.514807958084709
-2.63869690631181,51.2162328037406,"Stoberry Park","Public Park Or Garden",0.185491325955048
-2.68214741890317,50.9325768036255,"Brympton Park","Public Park Or Garden",0.206948248042976
-2.6150523693992,51.30122149418,"The Park","Public Park Or Garden",0.125099989641355
-2.71964118736994,51.1174861639809,NA,"Other Sports Facility",0.124725012738107
-2.68268463706225,51.0760115914984,NA,"Playing Field",0.180956018888675
-2.73250873551815,50.9411217162979,"Ham Hill Country Park","Public Park Or Garden",1.32899518482631
-2.70763616184442,50.9501770674539,"Montacute Park","Public Park Or Garden",0.554314622011291
-2.01510908471152,50.7821557850684,NA,"Playing Field",0.144617628863481
-1.90127682652042,50.8022905674564,"Ferndown Sports Centre","Other Sports Facility",0.157786875545213
-1.95737871248004,50.8007040003853,"Bytheway Field","Public Park Or Garden",0.147594110524906
-1.95004204182565,50.7847244238498,NA,"Other Sports Facility",0.325397898001951
-1.94849470758584,50.775258760807,"Canford Park","Other Sports Facility",0.104379023062407
-1.91605632282195,50.7519506705147,"Turbary Common","Public Park Or Garden",0.433003709419383
-1.88007755309916,50.7553067579879,"Redhill Park","Public Park Or Garden",0.174602875079464
-1.90438501574263,50.7636457709969,"Kinson Common","Public Park Or Garden",0.172559576305848
-2.64644433822109,50.766233339512,"Barrowland Park","Public Park Or Garden",0.170210938029685
-2.74124425985347,50.8016984010919,"Parnham Park","Public Park Or Garden",0.144069510827121
-1.89476467019137,50.7471914888486,NA,"Playing Field",0.142911915713377
-1.96419446139327,50.713637467619,"Whitecliff Harbourside Park","Public Park Or Garden",0.260345244739517
-1.96204297669298,50.7200389672799,"Poole Park","Public Park Or Garden",0.147894261669135
-2.3280423048446,50.7730907453858,"Dewlish Park","Public Park Or Garden",0.271546750480423
-2.02759235083911,50.7163093626582,"Ham Common","Public Park Or Garden",0.276998374780076
-2.02348982516062,50.7271579212782,NA,"Playing Field",0.202058644199876
-2.00943526849658,50.7346057850533,"Upton Country Park","Public Park Or Garden",0.292564295253845
-2.46550432729764,50.641024859458,NA,"Other Sports Facility",0.193893132361201
-2.21522182731559,50.6421848631059,"Lulworth Park","Public Park Or Garden",2.92314299687455
-2.05809955884248,50.6277474434602,"Corfe Common","Public Park Or Garden",0.950285983362031
-2.44269620381625,50.6303984436171,"Lodmoor Country Park","Public Park Or Garden",1.06146057875062
-2.46669155931281,50.6074577543129,"Weymouth Swimming and Fitness Centre","Other Sports Facility",0.12129457388952
-1.96096796676508,50.5948743634248,"Durlston Country Park","Public Park Or Garden",1.10178017601035
-2.59081620562543,51.4847855000464,"Horfield Common","Public Park Or Garden",0.145821169921675
-2.57639043309142,51.487380231591,NA,"Other Sports Facility",0.104863596004533
-2.60559162675011,51.4969696091359,"Bowness Gardens","Public Park Or Garden",0.135685093138644
-2.77156506265976,51.4900065697074,"Lake Grounds","Public Park Or Garden",0.10480698992637
-2.55475926586218,51.4889668290147,"Stoke Park","Public Park Or Garden",1.5830466365245
-2.55306683020827,51.4752969111526,"Eastville Park","Public Park Or Garden",0.25461049043436
-2.54623172492938,51.4608932585084,"St George's Park","Public Park Or Garden",0.152868929269013
-2.62541979820835,51.4693377229862,"Durdham Down and Clifton Down","Public Park Or Garden",1.32149508478754
-2.61805316801302,51.4743507822009,NA,"Playing Field",0.625154600444676
-2.65849611021548,51.4889428212906,"Shirehampton Park","Public Park Or Garden",0.414943328846248
-2.67515820339927,51.4408930292188,NA,"Other Sports Facility",0.259111407305374
-2.5550396201252,51.4533434458892,"Netham Park","Public Park Or Garden",0.156801039498681
-2.58568982673346,51.4402603765524,"Victoria Park","Public Park Or Garden",0.214292546318749
-2.64432223127203,51.4449906450498,"Ashton Park","Public Park Or Garden",2.97578035974283
-2.66121473311543,51.4439725185732,NA,"Other Sports Facility",0.108129138583869
-2.64747663896737,51.449448966895,NA,"Other Sports Facility",0.691167378065555
-2.651923363803,51.4545888369479,NA,"Other Sports Facility",0.29921334161
-2.83565932179749,51.4487516354495,NA,"Other Sports Facility",0.113067378313881
-2.76317278455521,51.4726517193483,NA,"Playing Field",0.154162430993726
-2.57906000462785,51.4142524202312,"Hengrove Park Leisure Centre","Other Sports Facility",0.344530750435559
-2.68060863613142,51.4363940783233,NA,"Playing Field",0.15563639599194
-2.95309136695912,51.3534766927502,"Ashcombe Park","Public Park Or Garden",0.134661518243704
-2.91450330264229,51.3540879898224,"Plumley Park","Public Park Or Garden",0.117739561038615
-2.95033570027281,51.3435757196825,"Hutton Moor Leisure Centre","Other Sports Facility",0.18891938736574
-2.82752630500568,51.3099758902412,"Memorial Recreation Ground","Playing Field",0.123705037360707
-2.95463734009397,51.1573527916025,NA,"Public Park Or Garden",0.346335284142368
-2.91571163034352,50.9230083996136,NA,"Playing Field",0.130803744640524
-2.89802315638144,50.9346971992526,"Dillington Park","Public Park Or Garden",0.255722131091271
-3.00277524477301,51.2835680924206,NA,"Other Sports Facility",0.432808102321959
-2.98919321643883,50.9838262943088,"Hatch Court Park","Public Park Or Garden",0.375624467052475
-3.07551244224262,50.7716515200649,"Woodend Park","Public Park Or Garden",0.386152816948648
-3.0858793044606,51.0079201531055,NA,"Other Sports Facility",0.142802308953228
-2.55957822311866,51.5277475209875,"Little Stoke Park","Public Park Or Garden",0.115095474623862
-2.56972687797246,51.5368554770101,NA,"Other Sports Facility",0.153109405402791
-2.60015923800559,51.5383658416466,NA,"Other Sports Facility",0.105065071900006
-2.57129299117962,51.5059838746927,"Filton Sports And Leisure Centre","Other Sports Facility",0.114975521111533
-2.55571763660945,51.5113538521274,NA,"Other Sports Facility",0.157914201360358
-2.55424739014801,51.4986811726434,NA,"Other Sports Facility",0.126827181422603
-2.63890254554031,51.4997932962581,"Blaise Castle Estate","Public Park Or Garden",1.2191837107424
-2.63948860300687,51.5197220184163,NA,"Other Sports Facility",0.109640136006871
-2.62523202850525,51.5236530637477,NA,"Other Sports Facility",0.120780525534736
-2.62468870503052,51.5092713888449,"Crow Lane Open Space","Public Park Or Garden",0.125341266091866
-2.50782153148449,52.7150238366901,"Apley Castle Park","Public Park Or Garden",0.147745512990965
-2.53084319790594,52.7118437372146,"Dothill Local Nature Reserve","Public Park Or Garden",0.438949963515332
-2.71506246169875,52.7263560056648,"Shrewsbury Sports Village","Other Sports Facility",0.225428342957033
-2.71274813742305,52.7260122047814,NA,"Playing Field",0.143278704738866
-2.66335676667694,52.6861600647265,"Attingham Park","Public Park Or Garden",2.5297648649481
-2.76003469379042,52.7064186962828,"The Quarry","Public Park Or Garden",0.109527335374235
-2.84160037775514,52.8931467090378,"Colemere","Public Park Or Garden",0.48797284053716
-2.88216116625096,52.9083360951355,"The Mere at Ellesmere","Public Park Or Garden",0.634779089522231
-2.90982094911078,52.7694408926443,"Nesscliffe Hill Country Park","Public Park Or Garden",0.365437324551168
-2.89038219020668,52.8084545120967,"Boreatton Park Outdoor Activities Centre","Other Sports Facility",0.661506335794022
-2.27444501975172,52.351938190542,"Stourport Sports Club","Other Sports Facility",0.119116264842665
-2.2724246465466,52.3564000552105,NA,"Other Sports Facility",0.153087224190406
-2.25676651878281,52.3798121368492,"Brinton Park","Public Park Or Garden",0.11064023707259
-2.27854106902655,52.3335136117124,NA,"Other Sports Facility",0.116245964276085
-2.28456291195947,52.3443858186211,"War Memorial Park","Public Park Or Garden",0.110110165492995
-2.36489730646319,52.4520707376238,"Highley Mine","Public Park Or Garden",0.592737752737832
-2.37765435058209,52.5309648922914,"Stanmore Country Park","Public Park Or Garden",0.158412312404301
-2.4390287152812,52.6565051090146,NA,"Other Sports Facility",0.181859027061746
-2.48754203670328,52.5548221649136,"Aldenham Park","Public Park Or Garden",0.205458637537459
-2.49164015817253,52.5913351165864,"Willey Park","Public Park Or Garden",0.945754799675622
-2.58122856298194,52.5940913337179,"Stokes Barn","Other Sports Facility",0.102021075152205
-2.57038489957546,52.6405363841166,"The Park","Public Park Or Garden",0.347709580743214
-2.55554132330368,52.6301010510936,"Buildwas Park","Public Park Or Garden",0.18109431670473
-2.67391060571653,52.3762450709905,"Henley Park","Public Park Or Garden",0.198857254991397
-2.71856219560298,52.2650564905159,"Berrington Park","Public Park Or Garden",1.09722678774946
-2.69854117527012,52.4888367291774,"Millichope Park","Public Park Or Garden",0.393263352284648
-2.58841786333186,51.7320821331207,"Wild Garden","Public Park Or Garden",0.269106633382536
-2.592842885548,51.7542487129387,"Noxon Park","Public Park Or Garden",0.410751604758207
-2.59394050307062,51.9117467837856,NA,"Other Sports Facility",0.104118752903739
-2.62972313797177,51.7879104657798,NA,"Other Sports Facility",0.201336732441464
-2.51447037050155,52.0544707830834,"Alexander Park Leisure Complex","Other Sports Facility",0.498393184688516
-2.69828797013985,52.0697209375889,"Aylestone Park","Public Park Or Garden",0.16383733025467
-2.72278150230437,52.1567711308286,"Queenswood Country Park","Public Park Or Garden",0.720779238180877
-2.73773465684026,52.035911936756,NA,"Public Park Or Garden",0.337554127584827
-2.73766996564118,52.0667326635655,NA,"Public Park Or Garden",0.115065104175255
-2.72726219449895,52.0702135872295,"Hereford Leisure Centre","Other Sports Facility",0.52990317264757
-2.71312438002356,52.0485341492419,"King George's Field","Other Sports Facility",0.16335134118922
-2.73014131310051,52.04997227712,NA,"Other Sports Facility",0.101995686657192
-2.82752877280222,51.9123369346481,NA,"Other Sports Facility",0.136487325411864
-3.11821878948967,51.002578921667,NA,"Other Sports Facility",0.121512154181171
-3.11191328590079,51.02892836924,"Taunton School Upper Ground","Other Sports Facility",0.106297094269774
-3.15286486627904,50.740863970039,"Farway Countryside Park","Public Park Or Garden",0.321819714238608
-3.24842482820478,50.6887680454183,"Manor Park","Public Park Or Garden",0.34397326590992
-3.23453642394932,50.7261761795372,"Manor Park","Public Park Or Garden",0.153628661098552
-3.20502613968325,51.0603971113111,"Sandhill Park","Public Park Or Garden",0.254736263589106
-3.22299219869725,51.1291555877743,"Crowcombe Park","Public Park Or Garden",0.828130118727766
-3.21847469094132,51.1634935990554,"Alfoxton Park","Public Park Or Garden",0.150418413665978
-3.31498761280197,50.6654527402747,"Bicton Park","Public Park Or Garden",0.306417862551711
-3.30589533479312,50.6454955891399,"Otterton Park","Public Park Or Garden",0.137514924492126
-3.38600138561848,50.8547131251278,"Cullompton Community Association Fields","Playing Field",0.135176525879518
-3.40237155567429,50.6244473155109,"Phear Park","Public Park Or Garden",0.117494851008434
-3.42295364669141,50.8613237093942,"Hillersdon Park","Public Park Or Garden",0.226675237177687
-3.42936845934939,50.6546738578017,"Nutwell Park","Public Park Or Garden",0.301969644550719
-3.43986590967957,51.1837018829159,"Old Park","Public Park Or Garden",0.116467501476039
-3.45942957010881,50.5878214733542,NA,"Other Sports Facility",0.107874430884195
-3.45777117824753,50.7943235120123,"Killerton Park","Public Park Or Garden",1.03383241915238
-3.41607286854952,50.7037672873891,"Crealy Adventure Park","Public Park Or Garden",0.121379795087069
-3.46260464535016,50.7566555746091,"Poltimore Park","Public Park Or Garden",0.179363710574437
-3.32955558887391,50.9400591299899,"Grand Western Canal Country Park","Public Park Or Garden",0.479978851806436
-3.50148512872658,50.460611013605,"Manor Gardens","Public Park Or Garden",0.111114119296612
-3.56662667928077,50.4224815649448,"Torbay Leisure Centre","Other Sports Facility",0.22374159395644
-3.48897192950418,50.397682957165,"Berry Head Country Park","Public Park Or Garden",0.42287549846789
-4.14745570203831,50.3855122024705,"Central Park","Public Park Or Garden",0.677637448637611
-4.17214973966108,50.37517378249,"Devonport Park","Public Park Or Garden",0.155099173465723
-4.0837106727115,50.3799680018154,"Saltram Park","Public Park Or Garden",1.18240830795431
-4.06742850287218,50.4048849921076,"Boringdon Park","Public Park Or Garden",0.119167872899848
-4.14156097735505,50.3647702413099,"Hoe Park","Public Park Or Garden",0.11456969334977
-3.54483807867292,50.3826577384914,"Lupton Park","Public Park Or Garden",1.20793628066288
-4.16867207514229,50.3714175771646,"The Brickfields","Other Sports Facility",0.117068899409195
-4.07947532013818,50.3453747369028,NA,"Playing Field",0.200207549079761
-3.6258163300181,50.7993124600302,"Shobrooke Park","Public Park Or Garden",0.747990454353059
-3.50585549750747,50.7394428579897,"Mincinglake Valley Park","Public Park Or Garden",0.279713920974005
-3.99545581246888,50.7343356323373,"Parklands Leisure Centre","Other Sports Facility",0.121459428181084
-3.48816423556527,50.7370374261525,NA,"Other Sports Facility",0.128413635409695
-3.54132684083137,50.7224126988203,NA,"Playing Field",0.134280964561065
-3.50946946070977,50.7033534115921,NA,"Playing Field",0.146465992022215
-3.49534972551801,50.7084595462992,"Ludwell Valley Park","Public Park Or Garden",0.432761811987801
